ref_compo,categorie,aero,desc,lifespan,taux_usure_actuel,cout
SYSA330-A330_4046-34,Composants Secondaires,A330_4046,Système d'annonce publique,13876,48.00195599999999,2021
TOIA330-A330_4046-35,Composants Secondaires,A330_4046,Toilettes,13230,38.66662999999999,4801
SYSA330-A330_4046-36,Composants Majeurs,A330_4046,Système de conditionnement d'air,10343,15.029282999999998,13453
DETA330-A330_4046-37,Composants Secondaires,A330_4046,Détecteurs de fumée,11066,30.869346000000007,2147
ECLA330-A330_4046-38,Composants Secondaires,A330_4046,Éclairage d'urgence,14359,41.532579,4936
PORA330-A330_4046-39,Composants Secondaires,A330_4046,Porte cargo,11447,38.090707000000016,2850
SYSA330-A330_4046-40,Composants Secondaires,A330_4046,Systèmes d'oxygène d'urgence,13038,8.185078,4745
PORA330-A330_4046-41,Composants Secondaires,A330_4046,Portes passagers,13107,46.72516699999999,3053
HUBA330-A330_4046-42,Composants Secondaires,A330_4046,Hublots,68978,67.536218,3593
ECLA330-A330_4046-43,Composants Secondaires,A330_4046,Éclairage de la cabine,10639,8.431259,4965
SYSA330-A330_4046-44,Composants Secondaires,A330_4046,Système d'approvisionnement en eau,12796,22.724476000000003,4701
REACRJ700-CRJ700_1788-0,Composants Critiques,CRJ700_1788,Réacteur gauche,13045,62.43257500000001,15552
REACRJ700-CRJ700_1788-1,Composants Critiques,CRJ700_1788,Réacteur droit,13626,59.71771,17559
SYSCRJ700-CRJ700_1788-2,Composants Critiques,CRJ700_1788,Système de navigation,10541,46.98173499999999,16514
ORDCRJ700-CRJ700_1788-3,Composants Critiques,CRJ700_1788,Ordinateur de vol,10441,34.57823499999999,16047
AUTCRJ700-CRJ700_1788-4,Composants Critiques,CRJ700_1788,Autopilote,14847,66.03724499999998,19362
SYSCRJ700-CRJ700_1788-5,Composants Critiques,CRJ700_1788,Système de contrôle de vol,12580,56.07429999999999,19492
RADCRJ700-CRJ700_1788-6,Composants Critiques,CRJ700_1788,Radar météorologique,11923,51.71570499999999,17567
SYSCRJ700-CRJ700_1788-7,Composants Critiques,CRJ700_1788,Système de communication radio,10370,33.868950000000005,19214
SYSCRJ700-CRJ700_1788-8,Composants Critiques,CRJ700_1788,Système de gestion de carburant,13219,54.577865,18351
SYSCRJ700-CRJ700_1788-9,Composants Critiques,CRJ700_1788,Système d'alerte de proximité au sol (GPWS),10423,35.39320500000001,18680
SYSCRJ700-CRJ700_1788-10,Composants Critiques,CRJ700_1788,Système de commande des gaz,11747,31.228745000000004,18091
UNICRJ700-CRJ700_1788-11,Composants Critiques,CRJ700_1788,Unité de gestion de l'air,13224,66.20204000000001,17834
SYSCRJ700-CRJ700_1788-12,Composants Critiques,CRJ700_1788,Système de gestion électrique,10409,50.821514999999984,16266
SYSCRJ700-CRJ700_1788-13,Composants Critiques,CRJ700_1788,Système d'atterrissage automatique,13537,41.763395,15045
SYSCRJ700-CRJ700_1788-14,Composants Critiques,CRJ700_1788,Système de surveillance du trafic aérien,10023,19.579205,17135
SYSCRJ700-CRJ700_1788-15,Composants Majeurs,CRJ700_1788,Système hydraulique principal,14811,46.63718500000001,14197
GENCRJ700-CRJ700_1788-16,Composants Majeurs,CRJ700_1788,Générateur électrique,13716,52.61286000000001,10833
TRACRJ700-CRJ700_1788-17,Composants Majeurs,CRJ700_1788,Train d'atterrissage principal,10389,22.09481499999999,12512
TRACRJ700-CRJ700_1788-18,Composants Majeurs,CRJ700_1788,Train d'atterrissage avant,13964,70.81994,14173
SYSCRJ700-CRJ700_1788-19,Composants Majeurs,CRJ700_1788,Système anti-givre,14807,66.11384499999998,13366
AILCRJ700-CRJ700_1788-20,Composants Majeurs,CRJ700_1788,Ailerons,10524,51.88753999999999,10290
EMPCRJ700-CRJ700_1788-21,Composants Majeurs,CRJ700_1788,Empennage,13736,70.99956,10528
FLACRJ700-CRJ700_1788-22,Composants Majeurs,CRJ700_1788,Flaps,11025,13.115874999999996,14480
SPOCRJ700-CRJ700_1788-23,Composants Majeurs,CRJ700_1788,Spoilers,13426,37.96070999999999,12456
FRECRJ700-CRJ700_1788-24,Composants Majeurs,CRJ700_1788,Freins,11015,20.727525000000004,12664
SYSCRJ700-CRJ700_1788-25,Composants Majeurs,CRJ700_1788,Système de contrôle des surfaces de vol,11125,68.79937499999997,12191
GOUCRJ700-CRJ700_1788-26,Composants Majeurs,CRJ700_1788,Gouvernail de direction,12643,46.286905,12059
SYSCRJ700-CRJ700_1788-27,Composants Majeurs,CRJ700_1788,Système de pressurisation,11338,16.70723,13233
SYSCRJ700-CRJ700_1788-28,Composants Majeurs,CRJ700_1788,Système de conditionnement d'air,10343,42.22640500000001,13453
SYSCRJ700-CRJ700_1788-29,Composants Majeurs,CRJ700_1788,Système d'extinction d'incendie,11971,44.815784999999984,10109
ECLCRJ700-CRJ700_1788-30,Composants Secondaires,CRJ700_1788,Éclairage de cabine,12779,37.33046500000001,4788
SIECRJ700-CRJ700_1788-31,Composants Secondaires,CRJ700_1788,Siège pilote,12106,31.74851,2151
SIECRJ700-CRJ700_1788-32,Composants Secondaires,CRJ700_1788,Siège copilote,14200,19.757,3722
SYSCRJ700-CRJ700_1788-33,Composants Secondaires,CRJ700_1788,Système de divertissement en vol,13985,70.59747499999999,2723
SYSCRJ700-CRJ700_1788-34,Composants Secondaires,CRJ700_1788,Système d'annonce publique,13876,51.60646000000001,2021
TOICRJ700-CRJ700_1788-35,Composants Secondaires,CRJ700_1788,Toilettes,13230,20.997049999999994,4801
SYSCRJ700-CRJ700_1788-36,Composants Majeurs,CRJ700_1788,Système de conditionnement d'air,10343,46.106405,13453
DETCRJ700-CRJ700_1788-37,Composants Secondaires,CRJ700_1788,Détecteurs de fumée,11066,57.08011,2147
ECLCRJ700-CRJ700_1788-38,Composants Secondaires,CRJ700_1788,Éclairage d'urgence,14359,46.609765,4936
PORCRJ700-CRJ700_1788-39,Composants Secondaires,CRJ700_1788,Porte cargo,11447,49.87824500000001,2850
SYSCRJ700-CRJ700_1788-40,Composants Secondaires,CRJ700_1788,Systèmes d'oxygène d'urgence,13038,53.04673000000001,4745
PORCRJ700-CRJ700_1788-41,Composants Secondaires,CRJ700_1788,Portes passagers,13107,49.664345,3053
HUBCRJ700-CRJ700_1788-42,Composants Secondaires,CRJ700_1788,Hublots,68978,7.311668000000001,3593
ECLCRJ700-CRJ700_1788-43,Composants Secondaires,CRJ700_1788,Éclairage de la cabine,10639,24.753565,4965
SYSCRJ700-CRJ700_1788-44,Composants Secondaires,CRJ700_1788,Système d'approvisionnement en eau,12796,34.79465999999999,4701
REAA330-A330_6573-0,Composants Critiques,A330_6573,Réacteur gauche,13045,39.49022000000001,15552
REAA330-A330_6573-1,Composants Critiques,A330_6573,Réacteur droit,13626,40.426216,17559
SYSA330-A330_6573-2,Composants Critiques,A330_6573,Système de navigation,10541,10.497356,16514
ORDA330-A330_6573-3,Composants Critiques,A330_6573,Ordinateur de vol,10441,64.90575599999998,16047
AUTA330-A330_6573-4,Composants Critiques,A330_6573,Autopilote,14847,54.12045200000001,19362
SYSA330-A330_6573-5,Composants Critiques,A330_6573,Système de contrôle de vol,12580,65.49727999999999,19492
RADA330-A330_6573-6,Composants Critiques,A330_6573,Radar météorologique,11923,32.006868,17567
SYSA330-A330_6573-7,Composants Critiques,A330_6573,Système de communication radio,10370,51.414920000000016,19214
SYSA330-A330_6573-8,Composants Critiques,A330_6573,Système de gestion de carburant,13219,22.284804,18351
SYSA330-A330_6573-9,Composants Critiques,A330_6573,Système d'alerte de proximité au sol (GPWS),10423,37.032868000000015,18680
SYSA330-A330_6573-10,Composants Critiques,A330_6573,Système de commande des gaz,11747,28.020852,18091
UNIA330-A330_6573-11,Composants Critiques,A330_6573,Unité de gestion de l'air,13224,51.448384,17834
SYSA330-A330_6573-12,Composants Critiques,A330_6573,Système de gestion électrique,10409,12.582844,16266
SYSA330-A330_6573-13,Composants Critiques,A330_6573,Système d'atterrissage automatique,13537,61.80249199999999,15045
SYSA330-A330_6573-14,Composants Critiques,A330_6573,Système de surveillance du trafic aérien,10023,20.736468,17135
SYSA330-A330_6573-15,Composants Majeurs,A330_6573,Système hydraulique principal,14811,38.084676,14197
GENA330-A330_6573-16,Composants Majeurs,A330_6573,Générateur électrique,13716,23.850655999999997,10833
TRAA330-A330_6573-17,Composants Majeurs,A330_6573,Train d'atterrissage principal,10389,58.70852400000002,12512
TRAA330-A330_6573-18,Composants Majeurs,A330_6573,Train d'atterrissage avant,13964,32.528224,14173
SYSA330-A330_6573-19,Composants Majeurs,A330_6573,Système anti-givre,14807,67.401812,13366
AILA330-A330_6573-20,Composants Majeurs,A330_6573,Ailerons,10524,55.475184000000006,10290
EMPA330-A330_6573-21,Composants Majeurs,A330_6573,Empennage,13736,12.254976,10528
FLAA330-A330_6573-22,Composants Majeurs,A330_6573,Flaps,11025,17.953899999999997,14480
SPOA330-A330_6573-23,Composants Majeurs,A330_6573,Spoilers,13426,54.78301599999998,12456
FREA330-A330_6573-24,Composants Majeurs,A330_6573,Freins,11015,59.86674,12664
SYSA330-A330_6573-25,Composants Majeurs,A330_6573,Système de contrôle des surfaces de vol,11125,19.39550000000001,12191
GOUA330-A330_6573-26,Composants Majeurs,A330_6573,Gouvernail de direction,12643,66.33238800000001,12059
SYSA330-A330_6573-27,Composants Majeurs,A330_6573,Système de pressurisation,11338,63.148008,13233
SYSA330-A330_6573-28,Composants Majeurs,A330_6573,Système de conditionnement d'air,10343,55.37558800000001,13453
SYSA330-A330_6573-29,Composants Majeurs,A330_6573,Système d'extinction d'incendie,11971,66.40123599999998,10109
ECLA330-A330_6573-30,Composants Secondaires,A330_6573,Éclairage de cabine,12779,37.249764000000006,4788
SIEA330-A330_6573-31,Composants Secondaires,A330_6573,Siège pilote,12106,18.907896,2151
SIEA330-A330_6573-32,Composants Secondaires,A330_6573,Siège copilote,14200,54.82719999999999,3722
SYSA330-A330_6573-33,Composants Secondaires,A330_6573,Système de divertissement en vol,13985,47.24326000000001,2723
SYSA330-A330_6573-34,Composants Secondaires,A330_6573,Système d'annonce publique,13876,62.575216000000005,2021
TOIA330-A330_6573-35,Composants Secondaires,A330_6573,Toilettes,13230,63.83268,4801
SYSA330-A330_6573-36,Composants Majeurs,A330_6573,Système de conditionnement d'air,10343,59.04558800000001,13453
DETA330-A330_6573-37,Composants Secondaires,A330_6573,Détecteurs de fumée,11066,59.443256000000005,2147
ECLA330-A330_6573-38,Composants Secondaires,A330_6573,Éclairage d'urgence,14359,33.021044,4936
PORA330-A330_6573-39,Composants Secondaires,A330_6573,Porte cargo,11447,9.136052,2850
SYSA330-A330_6573-40,Composants Secondaires,A330_6573,Systèmes d'oxygène d'urgence,13038,21.035208000000004,4745
PORA330-A330_6573-41,Composants Secondaires,A330_6573,Portes passagers,13107,38.734612,3053
HUBA330-A330_6573-42,Composants Secondaires,A330_6573,Hublots,68978,65.048248,3593
ECLA330-A330_6573-43,Composants Secondaires,A330_6573,Éclairage de la cabine,10639,61.52752399999999,4965
SYSA330-A330_6573-44,Composants Secondaires,A330_6573,Système d'approvisionnement en eau,12796,15.681936000000004,4701
REAA320-A320_3178-0,Composants Critiques,A320_3178,Réacteur gauche,13045,55.28472000000001,15552
REAA320-A320_3178-1,Composants Critiques,A320_3178,Réacteur droit,13626,23.198816000000004,17559
SYSA320-A320_3178-2,Composants Critiques,A320_3178,Système de navigation,10541,56.13145600000001,16514
ORDA320-A320_3178-3,Composants Critiques,A320_3178,Ordinateur de vol,10441,52.769856,16047
AUTA320-A320_3178-4,Composants Critiques,A320_3178,Autopilote,14847,37.855152,19362
SYSA320-A320_3178-5,Composants Critiques,A320_3178,Système de contrôle de vol,12580,18.86528,19492
RADA320-A320_3178-6,Composants Critiques,A320_3178,Radar météorologique,11923,33.459168,17567
SYSA320-A320_3178-7,Composants Critiques,A320_3178,Système de communication radio,10370,48.141920000000006,19214
SYSA320-A320_3178-8,Composants Critiques,A320_3178,Système de gestion de carburant,13219,48.986704,18351
SYSA320-A320_3178-9,Composants Critiques,A320_3178,Système d'alerte de proximité au sol (GPWS),10423,16.535168,18680
SYSA320-A320_3178-10,Composants Critiques,A320_3178,Système de commande des gaz,11747,47.675552,18091
UNIA320-A320_3178-11,Composants Critiques,A320_3178,Unité de gestion de l'air,13224,42.830784,17834
SYSA320-A320_3178-12,Composants Critiques,A320_3178,Système de gestion électrique,10409,61.293744,16266
SYSA320-A320_3178-13,Composants Critiques,A320_3178,Système d'atterrissage automatique,13537,52.22619200000001,15045
SYSA320-A320_3178-14,Composants Critiques,A320_3178,Système de surveillance du trafic aérien,10023,40.958768000000006,17135
SYSA320-A320_3178-15,Composants Majeurs,A320_3178,Système hydraulique principal,14811,15.805776000000002,14197
GENA320-A320_3178-16,Composants Majeurs,A320_3178,Générateur électrique,13716,27.892256,10833
TRAA320-A320_3178-17,Composants Majeurs,A320_3178,Train d'atterrissage principal,10389,51.967424000000015,12512
TRAA320-A320_3178-18,Composants Majeurs,A320_3178,Train d'atterrissage avant,13964,47.73462399999999,14173
SYSA320-A320_3178-19,Composants Majeurs,A320_3178,Système anti-givre,14807,28.612511999999995,13366
AILA320-A320_3178-20,Composants Majeurs,A320_3178,Ailerons,10524,48.917584000000005,10290
EMPA320-A320_3178-21,Composants Majeurs,A320_3178,Empennage,13736,20.168576,10528
FLAA320-A320_3178-22,Composants Majeurs,A320_3178,Flaps,11025,25.7464,14480
SPOA320-A320_3178-23,Composants Majeurs,A320_3178,Spoilers,13426,34.60561599999999,12456
FREA320-A320_3178-24,Composants Majeurs,A320_3178,Freins,11015,44.99824,12664
SYSA320-A320_3178-25,Composants Majeurs,A320_3178,Système de contrôle des surfaces de vol,11125,31.468,12191
GOUA320-A320_3178-26,Composants Majeurs,A320_3178,Gouvernail de direction,12643,53.196688000000016,12059
SYSA320-A320_3178-27,Composants Majeurs,A320_3178,Système de pressurisation,11338,41.89180799999999,13233
SYSA320-A320_3178-28,Composants Majeurs,A320_3178,Système de conditionnement d'air,10343,47.83988800000001,13453
SYSA320-A320_3178-29,Composants Majeurs,A320_3178,Système d'extinction d'incendie,11971,50.828336,10109
ECLA320-A320_3178-30,Composants Secondaires,A320_3178,Éclairage de cabine,12779,65.06766400000001,4788
SIEA320-A320_3178-31,Composants Secondaires,A320_3178,Siège pilote,12106,43.35849599999999,2151
SIEA320-A320_3178-32,Composants Secondaires,A320_3178,Siège copilote,14200,36.4472,3722
SYSA320-A320_3178-33,Composants Secondaires,A320_3178,Système de divertissement en vol,13985,32.28176,2723
SYSA320-A320_3178-34,Composants Secondaires,A320_3178,Système d'annonce publique,13876,29.812816,2021
TOIA320-A320_3178-35,Composants Secondaires,A320_3178,Toilettes,13230,52.41568,4801
SYSA320-A320_3178-36,Composants Majeurs,A320_3178,Système de conditionnement d'air,10343,59.33988800000001,13453
DETA320-A320_3178-37,Composants Secondaires,A320_3178,Détecteurs de fumée,11066,19.689856,2147
ECLA320-A320_3178-38,Composants Secondaires,A320_3178,Éclairage d'urgence,14359,35.076944000000005,4936
PORA320-A320_3178-39,Composants Secondaires,A320_3178,Porte cargo,11447,23.560752000000008,2850
SYSA320-A320_3178-40,Composants Secondaires,A320_3178,Systèmes d'oxygène d'urgence,13038,33.99900800000001,4745
PORA320-A320_3178-41,Composants Secondaires,A320_3178,Portes passagers,13107,54.085312,3053
HUBA320-A320_3178-42,Composants Secondaires,A320_3178,Hublots,68978,73.12604800000003,3593
ECLA320-A320_3178-43,Composants Secondaires,A320_3178,Éclairage de la cabine,10639,42.85142399999999,4965
SYSA320-A320_3178-44,Composants Secondaires,A320_3178,Système d'approvisionnement en eau,12796,63.621536,4701
REACRJ900-CRJ900_5500-0,Composants Critiques,CRJ900_5500,Réacteur gauche,13045,19.376655,15552
REACRJ900-CRJ900_5500-1,Composants Critiques,CRJ900_5500,Réacteur droit,13626,61.249534,17559
SYSCRJ900-CRJ900_5500-2,Composants Critiques,CRJ900_5500,Système de navigation,10541,27.636519000000003,16514
ORDCRJ900-CRJ900_5500-3,Composants Critiques,CRJ900_5500,Ordinateur de vol,10441,24.690619,16047
AUTCRJ900-CRJ900_5500-4,Composants Critiques,CRJ900_5500,Autopilote,14847,42.024173,19362
SYSCRJ900-CRJ900_5500-5,Composants Critiques,CRJ900_5500,Système de contrôle de vol,12580,58.17022000000001,19492
RADCRJ900-CRJ900_5500-6,Composants Critiques,CRJ900_5500,Radar météorologique,11923,37.677257,17567
SYSCRJ900-CRJ900_5500-7,Composants Critiques,CRJ900_5500,Système de communication radio,10370,11.463829999999998,19214
SYSCRJ900-CRJ900_5500-8,Composants Critiques,CRJ900_5500,Système de gestion de carburant,13219,14.921321,18351
SYSCRJ900-CRJ900_5500-9,Composants Critiques,CRJ900_5500,Système d'alerte de proximité au sol (GPWS),10423,54.968757,18680
SYSCRJ900-CRJ900_5500-10,Composants Critiques,CRJ900_5500,Système de commande des gaz,11747,42.581273,18091
UNICRJ900-CRJ900_5500-11,Composants Critiques,CRJ900_5500,Unité de gestion de l'air,13224,18.014616,17834
SYSCRJ900-CRJ900_5500-12,Composants Critiques,CRJ900_5500,Système de gestion électrique,10409,38.029531000000006,16266
SYSCRJ900-CRJ900_5500-13,Composants Critiques,CRJ900_5500,Système d'atterrissage automatique,13537,38.80088299999999,15045
SYSCRJ900-CRJ900_5500-14,Composants Critiques,CRJ900_5500,Système de surveillance du trafic aérien,10023,41.21515699999999,17135
SYSCRJ900-CRJ900_5500-15,Composants Majeurs,CRJ900_5500,Système hydraulique principal,14811,61.790449,14197
GENCRJ900-CRJ900_5500-16,Composants Majeurs,CRJ900_5500,Générateur électrique,13716,67.84884400000001,10833
TRACRJ900-CRJ900_5500-17,Composants Majeurs,CRJ900_5500,Train d'atterrissage principal,10389,63.38635100000001,12512
TRACRJ900-CRJ900_5500-18,Composants Majeurs,CRJ900_5500,Train d'atterrissage avant,13964,11.062276,14173
SYSCRJ900-CRJ900_5500-19,Composants Majeurs,CRJ900_5500,Système anti-givre,14807,14.367813,13366
AILCRJ900-CRJ900_5500-20,Composants Majeurs,CRJ900_5500,Ailerons,10524,40.975316,10290
